address,distance,review_count,ratings,chain,city,lat,long
8,12.686562143193193,2.0,4.5,1,2,37.594114000000005,-122.384605
1,10.52017844258426,3.0,4.5,1,1,37.622566,-122.410942
1,15.415986004254988,2.0,4.0,1,4,37.56719879999999,-122.32539640000002
2,14.321131201819815,1.0,4.0,7,2,37.5773026,-122.3486125
8,8.619296336207725,2.0,4.0,3,1,37.649226500000005,-122.4302143
2,14.229131133459262,2.0,4.0,4,2,37.5794379623736,-122.34590301238998
4,15.63240753313718,2.0,4.0,9,4,37.564318,-122.3238431
4,15.610296191812116,1.0,4.0,1,4,37.5649713,-122.3228903
1,11.27794521284702,1.0,4.0,1,2,37.61218,-122.404
1,10.184336771531894,1.0,4.0,1,1,37.6337492,-122.4887216
2,12.128723694081256,1.0,3.5,18,2,37.601183,-122.392173
1,14.166917876425032,1.0,5.0,16,2,37.5801206,-122.34688909999998
1,20.988538981291484,1.0,3.5,1,1,37.4702203984019,-122.435569055378
2,11.832944187802294,2.0,4.0,3,2,37.6048409390981,-122.397278312931
4,15.47651240281701,1.0,3.5,8,4,37.5667191,-122.3239517
1,8.702678569186215,1.0,3.5,9,1,37.649195,-122.4530236
4,17.760324050531132,1.0,3.5,5,4,37.544473311782106,-122.28505220123002
1,15.502405332011604,2.0,4.0,9,4,37.5665365,-122.3232678
4,15.429883749591657,1.0,4.0,3,4,37.56741,-122.32407
1,15.663068400760787,1.0,3.5,3,4,37.56413,-122.32294
1,17.067911000220505,1.0,4.0,4,2,37.5573531403401,-122.274742340384
4,17.734766201903874,1.0,4.0,1,4,37.5448989862154,-122.28502356257
2,17.93831001340493,1.0,3.5,3,2,37.544739,-122.271085
4,15.63617770987478,1.0,3.5,25,4,37.5643615722656,-122.323524475098
4,15.66479960498971,1.0,3.0,1,4,37.5633809,-122.3251999
1,19.71448708831203,1.0,4.0,1,1,37.5102232,-122.2938208
1,15.34147819158872,1.0,4.5,1,4,37.5683428,-122.3254578
4,15.476096780152837,3.0,3.5,1,4,37.5669004,-122.3234145
8,21.335344743074334,2.0,4.5,1,1,37.49613,-122.2477
8,12.204678648470724,1.0,4.5,9,2,37.600379700000005,-122.3900105
4,15.60253219212446,1.0,4.0,3,4,37.5652199,-122.3225
1,17.31173410155825,1.0,4.5,1,4,37.54368,-122.30661
2,14.325559912507163,1.0,3.5,25,2,37.57718759487671,-122.34879302025
1,15.537403858048284,3.0,4.5,1,4,37.56595479999999,-122.3233725
2,17.936866324835478,1.0,3.0,25,2,37.5447599,-122.27104
2,17.981700134883017,1.0,4.0,1,2,37.5441112400917,-122.270671007271
4,15.638356959555445,1.0,4.0,1,4,37.5643,-122.32361000000002
1,15.671881621577665,2.0,3.0,1,4,37.56386,-122.32335
4,15.49445941304415,2.0,4.0,2,4,37.5665108,-122.3237287
4,15.425891171835032,1.0,4.0,1,4,37.5674055,-122.3242761
1,13.607441279758351,1.0,5.0,1,2,37.590323,-122.34142
1,10.414741842320556,3.0,3.5,1,1,37.6241,-122.41095
2,14.240239279865918,2.0,4.5,1,2,37.5793126,-122.3457401
4,15.904446630903385,1.0,4.0,1,4,37.56167,-122.31891
2,12.162647474864308,2.0,3.0,1,2,37.600790100000005,-122.3914315
4,15.882896314222917,10.0,4.0,1,4,37.5621429,-122.3185051
8,12.115955772998385,1.0,4.5,25,2,37.60147,-122.39148
1,33.9602426176472,1.0,3.5,1,3,38.264065585563294,-122.050264324325
2,35.10342338006319,1.0,3.0,1,3,38.27671,-122.03353
1,40.52802406814921,2.0,4.0,1,2,38.33538734674521,-121.954629868269
1,33.243321664414005,1.0,4.0,1,1,38.24225,-122.01803
1,33.63770423963373,1.0,2.5,25,3,38.2603729,-122.0546401
2,35.89145999115801,1.0,4.0,1,3,38.2890102925701,-122.033686637878
1,17.566223732102593,2.0,4.0,15,3,37.976159602403605,-122.033636346459
1,26.160744742335417,1.0,4.0,16,2,38.0108707398176,-121.868887022138
1,22.95657493338519,1.0,3.5,25,3,38.1340827941895,-122.21915435791
1,32.5668749020052,1.0,4.5,1,1,37.9369147127279,-121.698112115264
1,42.55210756244282,1.0,2.5,25,2,38.3700576,-121.961772
1,58.09854749949649,2.0,4.0,2,2,38.5541889,-121.7869827
5,22.18845739307855,1.0,3.0,6,3,38.125256896019,-122.255262583494
1,42.618784271479726,2.0,4.5,1,2,38.3703303337097,-121.959481313825
1,14.205426667540204,1.0,4.0,2,1,38.00996,-122.270604
2,34.36344384102375,2.0,4.0,1,3,38.26504,-122.03314
1,58.29153247876656,1.0,4.0,1,2,38.54652539999999,-121.7607466
1,28.980559984886963,1.0,4.0,18,2,37.9659262678636,-121.780671279596
4,17.301786967306445,1.0,3.5,1,3,37.9749903198784,-122.038871629666
1,58.903623226532446,2.0,3.5,1,2,38.5407655197016,-121.72471787406602
1,58.83262372158236,2.0,3.5,1,2,38.5465,-121.74006
1,10.946107485200962,1.0,4.0,18,1,37.954766898894,-122.334166861144
1,17.5976467910446,1.0,3.5,1,3,37.9776375471723,-122.034577466548
1,11.279349103451857,1.0,3.5,1,1,37.96301,-122.31987
1,33.87515698715874,1.0,3.5,1,3,38.25803,-122.03509
1,59.11043399755928,1.0,3.5,8,2,38.5620003834934,-121.765583911777
1,33.243321664414005,1.0,3.5,1,1,38.24225,-122.01803
1,58.62165399254362,1.0,3.5,1,2,38.5436287,-121.7415001
1,31.278308851301272,1.0,4.5,1,1,37.9603144,-121.7326581
1,58.614261071259065,1.0,4.0,18,2,38.5430607163954,-121.740498058498
2,36.0821672432478,2.0,4.0,1,3,38.29174,-122.03293
1,59.22503707030732,1.0,4.5,1,2,38.5603285349925,-121.757062978432
1,58.48480845298825,1.0,3.5,1,2,38.5436861078294,-121.746784233135
1,58.29153247876656,1.0,4.0,1,2,38.54652539999999,-121.7607466
1,34.198135934962174,1.0,3.5,5,3,38.25835782958921,-122.020811644487
1,26.43747858846167,1.0,4.5,1,2,38.032940110361295,-121.882134117186
1,33.95206797983548,1.0,3.0,1,3,38.263944,-122.050281
1,33.243321664414005,1.0,3.0,1,1,38.24225,-122.01803
1,18.43929670154244,1.0,4.5,1,1,38.0543339252472,-122.152609080076
1,13.213431834884144,1.0,4.0,1,1,37.9952735900879,-122.285331726074
1,30.64338635764574,1.0,3.0,1,1,37.946219,-121.738762
1,15.97831022967206,1.0,4.5,1,1,37.9934616,-122.1024094
1,29.173191677799988,1.0,3.5,25,2,38.004497387479,-121.799923304048
1,41.18054339635906,2.0,3.5,5,2,38.3539886474609,-121.978248596191
1,16.358759038450742,2.0,4.0,1,2,37.9297795146704,-122.016731053591
1,14.944447183321843,1.0,3.5,18,2,37.9174137,-122.0375497
2,13.11575503442308,1.0,3.5,1,2,37.8981,-122.06206
2,13.162617424184605,1.0,3.5,2,2,37.9000639934234,-122.062495370938
1,14.788672886622832,1.0,4.0,3,1,37.8227538431368,-122.001181084905
1,19.3978830946896,1.0,3.0,25,3,37.97879750393,-121.992360118228
4,17.00870589639271,1.0,2.5,25,3,37.9728660583496,-122.043716430664
1,13.188538120351632,1.0,3.5,1,2,37.89883,-122.06105
1,8.179603350728515,1.0,4.5,16,1,37.8353491,-122.1264706
1,9.833680803041064,1.0,4.0,1,1,37.8906068,-122.1277333
1,15.07278981336222,1.0,4.0,1,2,37.94665,-122.06162
1,16.016030560692837,1.0,3.5,2,3,37.9672766,-122.0621762
2,16.286403685785608,1.0,4.0,1,3,37.95516,-122.04158
2,16.75917785560386,1.0,4.0,1,3,37.96036,-122.03578
1,17.426976558140204,2.0,3.5,1,3,37.9762523253409,-122.037221553584
2,13.11575503442308,1.0,4.5,1,2,37.8981,-122.06206
4,17.14761034593077,3.0,3.5,1,3,37.974103,-122.041692
4,17.249309832918218,1.0,3.5,2,3,37.974712,-122.039859
2,17.937740504596437,1.0,3.5,1,1,38.04837,-122.15871
1,25.281058668158337,3.0,4.5,1,2,38.0134741,-121.8905534
1,16.56482925217527,1.0,3.0,1,3,37.97341,-122.0557
4,17.303306655497288,2.0,3.5,1,3,37.97514,-122.03901
2,16.46113419367504,2.0,3.5,5,2,37.980899,-122.068382
1,13.362137045695354,4.0,4.0,1,2,37.907985687255895,-122.064300537109
1,10.21942259193878,1.0,3.5,1,1,37.8916207,-122.1198696
1,18.978951860568785,1.0,4.5,1,1,38.066112359505,-122.165491386026
0,10.243000245957424,1.0,4.5,1,1,37.89301,-122.12063
2,15.22120057205806,1.0,4.0,4,2,37.94483343100861,-122.056119731669
1,25.290921979016478,1.0,5.0,1,2,38.0136496,-121.8904874
1,3.6995425977402383,1.0,4.0,1,3,37.82616420000001,-122.2092056
2,8.82286852455214,1.0,4.5,1,1,37.8600274754793,-122.125603221526
1,27.023502278899084,1.0,3.5,2,2,38.0000664,-121.8419518
1,21.090245537075678,1.0,4.0,1,3,38.1054840087891,-122.207710266113
4,17.314077966441065,3.0,4.0,1,3,37.97514,-122.03874
1,16.00615688787935,1.0,3.5,2,1,37.9969242,-122.1078972
4,17.006612612134152,1.0,4.0,1,3,37.9728762316744,-122.043781183031
2,15.484185504038008,1.0,3.0,1,2,37.95448064804079,-122.060296833515
1,27.27854582008313,1.0,3.5,1,2,38.0068147913603,-121.841531507671
1,25.240173568673505,1.0,3.5,5,2,38.0114778891118,-121.889719069004
1,27.05312026396751,1.0,4.0,1,2,38.0040780947741,-121.844287128215
1,8.745718633134613,1.0,3.5,1,1,37.8578085,-122.1258359
2,6.822063066222157,1.0,3.5,1,2,37.8988113,-122.3075638
2,6.816622524797568,1.0,4.0,1,2,37.898754308959205,-122.30745845051202
1,7.805049700501258,1.0,3.5,1,1,37.9131379268406,-122.309712024741
1,14.470961311111571,1.0,3.5,15,1,37.9717057943344,-122.518760114908
1,17.034659462284832,1.0,3.5,1,1,38.0039492652398,-122.543884450801
2,6.821916718233807,1.0,3.5,1,2,37.89881,-122.30756
1,11.843490455100763,1.0,4.5,1,1,37.966045,-122.343246
1,11.668597002716348,2.0,4.5,1,1,37.9283378273249,-122.518047988415
1,6.86951057478403,1.0,3.0,25,1,37.9012082234262,-122.299600839615
1,6.089445942408871,1.0,3.5,1,1,37.89023,-122.29626
1,4.456842024220065,2.0,3.5,2,2,37.868052500000005,-122.258168
1,4.396005802399844,1.0,3.5,1,2,37.86727,-122.25905
2,6.824262642429213,1.0,2.0,1,2,37.898898,-122.307341
1,14.769439936951208,1.0,3.0,25,1,37.9733537,-122.52893799999998
1,13.581176282211496,1.0,4.5,1,3,37.67244,-122.08685
1,13.789674038881587,1.0,5.0,1,3,37.65423320000001,-122.1048419
1,16.151948208094623,1.0,4.0,15,2,37.7747421264648,-121.977684020996
2,11.839792225403714,1.0,3.5,18,2,37.70864,-122.09134
2,14.31787132077052,1.0,2.5,25,3,37.6443550220492,-122.104630560233
5,7.881337518901109,1.0,4.0,1,4,37.731047700000005,-122.1605656
1,13.820004278610906,1.0,4.0,1,3,37.652548372651,-122.106453901274
1,12.895937773457806,1.0,3.5,2,2,37.69529,-122.07956
1,39.96594519203799,2.0,3.5,1,1,37.2574696,-122.0335427
0,38.27785956589442,1.0,4.0,1,4,37.3136978149414,-121.946624755859
1,38.394565964669816,1.0,4.5,1,1,37.282037944475,-122.03191663334
1,37.40903882409968,1.0,3.5,2,4,37.3155981167824,-121.977282188172
1,39.99274303806144,1.0,4.5,1,1,37.28691,-121.94397
1,40.37503898489861,1.0,3.5,1,1,37.2784787,-121.9497792
6,37.58496210218384,1.0,2.5,1,3,37.3260982962994,-121.944144442677
1,37.546551274865685,1.0,3.0,1,3,37.3260983428105,-121.94561896627
1,39.19837745440859,1.0,3.5,1,1,37.2878194445875,-121.975211858331
2,35.54333365573124,1.0,3.5,1,3,37.33882,-121.99497
1,22.904729636604436,1.0,4.5,3,3,38.133641,-122.222464
5,22.194769815883237,2.0,4.5,1,3,38.1253132837656,-122.254159189761
5,22.284040964184214,2.0,4.0,1,3,38.1266670227051,-122.256126403809
5,21.975390143362933,1.0,3.0,1,3,38.1221466064453,-122.254501342773
1,20.97111336761232,1.0,3.0,1,3,38.10589,-122.22709
1,19.574683400649945,3.0,3.5,2,3,38.0837651342154,-122.211666628718
5,21.926086209148963,1.0,3.5,1,3,38.1214397080506,-122.254726908082
1,20.992554221741205,1.0,3.0,5,3,38.10499,-122.21532
5,22.094185464466776,1.0,4.5,1,3,38.12384966367389,-122.253961014274
5,21.98567061536516,1.0,3.0,1,3,38.12241270254989,-122.258621526624
5,21.9506559299104,1.0,3.0,1,3,38.121818,-122.2554405
5,21.90906800810301,2.0,4.0,1,3,38.121189117431605,-122.254600524902
8,19.60108120752221,1.0,4.0,3,1,37.5189045,-122.2744648
1,17.900713397189268,2.0,4.0,1,2,37.5452836454887,-122.27046500734
1,17.36550313592903,1.0,3.5,1,2,37.553293700000005,-122.2565492
0,19.17210561150238,1.0,3.5,1,1,37.5240325927734,-122.279075622559
4,17.7704157076624,1.0,3.0,1,4,37.5444118546376,-122.284796650842
2,17.94704672984749,3.0,3.5,1,2,37.5446131174646,-122.270425803511
4,17.72570130822816,1.0,3.0,1,4,37.5452652,-122.2844771
0,30.17274257802311,1.0,4.5,1,3,37.39316940307621,-122.085517883301
4,17.75526670074177,2.0,3.0,1,4,37.5445885811679,-122.284968805752
4,17.743760685059677,2.0,3.5,1,4,37.5447841763127,-122.284946071312
1,19.50630790626716,1.0,3.0,1,3,37.522466833141,-122.25162513572
5,8.70590162806695,1.0,3.5,1,4,37.7215444,-122.1509912
1,8.424780226502003,1.0,3.5,6,4,37.7239999,-122.15511
2,10.644495355610758,1.0,2.5,25,4,37.6978340148926,-122.130355834961
5,8.433162340326158,1.0,3.5,1,4,37.7240845354245,-122.154812393848
1,8.909391772339957,1.0,3.5,1,4,37.69982,-122.17564
1,10.544802229091752,1.0,2.0,1,4,37.7026172,-122.1272393
1,8.476260756090152,1.0,4.0,1,4,37.7228,-122.155194
2,10.692579744455976,2.0,3.5,1,4,37.6799806952477,-122.154671028256
2,11.839792225403714,2.0,4.5,1,2,37.70864,-122.09134
1,8.537217760239022,1.0,4.0,1,4,37.7229449751301,-122.153543170361
2,12.192167379887294,1.0,3.5,25,1,37.672988996068895,-122.122139773525
1,3.211278983333872,1.0,3.5,6,2,37.76273,-122.24497
5,8.464148688061456,2.0,2.5,1,4,37.7236583501576,-122.154530547559
1,13.164842904443054,1.0,3.0,25,2,37.6947791129351,-122.073979452252
5,9.34182531645108,1.0,2.0,1,4,37.7154007,-122.1423264
1,9.946253644966568,2.0,3.5,1,4,37.702842,-122.142028
2,3.195985265436262,1.0,3.5,1,2,37.763940000000005,-122.24266
1,2.073693105441652,4.0,4.5,1,3,37.78606,-122.24101
2,11.839792225403714,1.0,4.5,1,2,37.70864,-122.09134
1,3.0978183189593063,1.0,3.5,1,2,37.765703473918,-122.242378592491
2,12.800827857767414,1.0,4.5,1,3,37.6651882648286,-122.116480568499
5,8.408965846578644,2.0,4.0,1,4,37.72437,-122.155085
5,8.904798095022953,1.0,3.5,1,4,37.71929,-122.14865
1,10.215955852569548,1.0,3.5,1,4,37.6906647206597,-122.151571007974
1,11.257585970868403,2.0,4.0,1,1,37.6770314768334,-122.142561774295
1,16.014954048035317,1.0,4.0,1,3,37.631869,-122.075384
2,10.715447858758056,1.0,3.5,1,4,37.6795,-122.15479
1,14.07886910534724,1.0,4.0,1,3,37.651128,-122.101296
2,13.763508008705143,1.0,4.0,1,3,37.67355,-122.08114
5,10.67625712211008,1.0,3.0,1,4,37.700116,-122.126858
